time_utc,station_id,measured_doppler_hz,theoretical_before_hz,theoretical_after_hz,residual_before_hz,residual_after_hz,improvement_hz
2014-01-04 06:23:42.500000+00:00,45,3757.453577042,60.29594898223877,72.13754272460938,3697.157628059761,3685.3160343173904,11.841593742370605
2014-01-04 06:23:47.500000+00:00,45,3758.027086258,59.20673370361328,71.04860973358154,3698.820352554387,3686.9784765244185,11.841876029968262
2014-01-04 06:23:52.500000+00:00,45,3758.574724197,58.11751651763916,69.95967292785645,3700.4572076793606,3688.6150512691434,11.842156410217285
2014-01-04 06:23:57.500000+00:00,45,3759.111578941,57.0283088684082,68.87074565887451,3702.083270072592,3690.2408332821255,11.842436790466309
2014-01-04 06:24:02.500000+00:00,45,3759.633921623,55.93909168243408,67.78180980682373,3703.694829940566,3691.852111816176,11.842718124389648
2014-01-04 06:24:07.500000+00:00,45,3760.156424522,54.84987449645996,66.69287300109863,3705.30655002554,3693.4635515209015,11.842998504638672
2014-01-04 06:24:12.500000+00:00,45,3760.629353523,53.760666847229004,65.60394763946533,3706.868686675771,3695.025405883535,11.843280792236328
2014-01-04 06:24:17.500000+00:00,45,3761.105526924,52.671451568603516,64.5150146484375,3708.4340753553965,3696.5905122755626,11.843563079833984
2014-01-04 06:24:22.500000+00:00,45,3761.64005661,51.58223533630371,63.4260778427124,3710.0578212736964,3698.2139787672877,11.843842506408691
2014-01-04 06:24:27.500000+00:00,45,3762.100081444,50.49302673339844,62.337151527404785,3711.6070547106015,3699.762929916595,11.844124794006348
2014-01-04 06:24:32.500000+00:00,45,3762.581759453,49.403807640075684,61.24821472167969,3713.177951812924,3701.33354473132,11.844407081604004
2014-01-04 06:24:37.500000+00:00,45,3763.036387444,48.314592361450195,60.15927791595459,3714.7217950825498,3702.8771095280454,11.844685554504395
2014-01-04 06:24:42.500000+00:00,45,3763.523733139,47.22538471221924,59.070353507995605,3716.2983484267806,3704.4533796310043,11.844968795776367
2014-01-04 06:24:47.500000+00:00,45,3764.025806427,46.13616752624512,57.98141574859619,3717.889638900755,3706.044390678404,11.845248222351074
2014-01-04 06:24:52.500000+00:00,45,3764.432386398,45.046953201293945,56.89248275756836,3719.385433196706,3707.5399036404315,11.845529556274414
2014-01-04 06:24:57.500000+00:00,45,3764.854122162,43.95774459838867,55.80355644226074,3720.896377563611,3709.050565719739,11.84581184387207
2014-01-04 06:25:02.500000+00:00,45,3765.3032341,42.868526458740234,54.71461868286133,3722.4347076412596,3710.5886154171385,11.846092224121094
2014-01-04 06:25:07.500000+00:00,45,3765.692272186,41.77931022644043,53.62568283081055,3723.9129619595597,3712.0665893551895,11.846372604370117
2014-01-04 06:25:12.500000+00:00,45,3766.128445625,40.69010257720947,52.53675651550293,3725.4383430477906,3713.591689109497,11.846653938293457
2014-01-04 06:25:17.500000+00:00,45,3766.507925034,39.60088634490967,51.44782066345215,3726.9070386890903,3715.060104370548,11.84693431854248
2014-01-04 06:25:22.500000+00:00,45,3766.906784058,38.51167106628418,50.358887672424316,3728.395112991716,3716.5478963855758,11.847216606140137
2014-01-04 06:25:27.500000+00:00,45,3767.327282906,37.42246150970459,49.269959449768066,3729.9048213962956,3718.057323456232,11.847497940063477
2014-01-04 06:25:32.500000+00:00,45,3767.726802826,36.3332462310791,48.181023597717285,3731.393556594921,3719.5457792282828,11.847777366638184
2014-01-04 06:25:37.500000+00:00,45,3768.108057022,35.24402713775635,47.09208583831787,3732.864029884244,3721.0159711836823,11.848058700561523
2014-01-04 06:25:42.500000+00:00,45,3768.499005318,34.154818534851074,46.003159523010254,3734.344186783149,3722.4958457949897,11.84834098815918
2014-01-04 06:25:47.500000+00:00,45,3768.83791256,33.0656042098999,44.914225578308105,3735.7723083501,3723.923686981692,11.848621368408203
2014-01-04 06:25:52.500000+00:00,45,3769.201604843,31.97638702392578,43.82528877258301,3737.2252178190743,3725.376316070417,11.848901748657227
2014-01-04 06:25:57.500000+00:00,45,3769.544664383,30.887179374694824,42.73636245727539,3738.6574850083052,3726.8083019257247,11.849183082580566
2014-01-04 06:26:02.500000+00:00,45,3769.843976974,29.797964096069336,41.647427558898926,3740.0460128779305,3728.196549415101,11.84946346282959
2014-01-04 06:26:07.500000+00:00,45,3770.23329258,28.7087459564209,40.558491706848145,3741.524546623579,3729.674800873152,11.849745750427246
2014-01-04 06:26:12.500000+00:00,45,3770.566370964,27.61952781677246,39.46955585479736,3742.9468431472274,3731.0968151092025,11.850028038024902
2014-01-04 06:26:17.500000+00:00,45,3770.855358124,26.530322074890137,38.380629539489746,3744.3250360491097,3732.47472858451,11.85030746459961
2014-01-04 06:26:22.500000+00:00,45,3771.155281067,25.441104888916016,37.291693687438965,3745.714176178084,3733.863587379561,11.85058879852295
2014-01-04 06:26:27.500000+00:00,45,3771.458739281,24.35188865661621,36.2027587890625,3747.1068506243837,3735.2559804919374,11.850870132446289
2014-01-04 06:26:32.500000+00:00,45,3771.75736618,23.262681007385254,35.11383247375488,3748.494685172615,3736.6435337062453,11.851151466369629
2014-01-04 06:26:37.500000+00:00,45,3772.032250404,22.173463821411133,34.0248966217041,3749.858786582589,3738.007353782296,11.851432800292969
2014-01-04 06:26:42.500000+00:00,45,3772.324184418,21.084245681762695,32.93596076965332,3751.2399387362375,3739.388223648347,11.851715087890625
2014-01-04 06:26:47.500000+00:00,45,3772.606934547,19.99503803253174,31.84703254699707,3752.6118965144683,3740.759902000003,11.851994514465332
2014-01-04 06:26:52.500000+00:00,45,3772.867907524,18.905820846557617,30.758094787597656,3753.9620866774426,3742.1098127364025,11.852273941040039
2014-01-04 06:26:57.500000+00:00,45,3773.137159348,17.816604614257812,29.669161796569824,3755.320554733742,3743.46799755143,11.852557182312012
2014-01-04 06:27:02.500000+00:00,45,3773.398352623,16.727396965026855,28.580235481262207,3756.670955657973,3744.8181171417377,11.852838516235352
2014-01-04 06:27:07.500000+00:00,45,3773.628470421,15.638181686401367,27.491299629211426,3757.990288734599,3746.137170791789,11.853117942810059
2014-01-04 06:27:12.500000+00:00,45,3773.859638214,14.548965454101562,26.40236473083496,3759.3106727598984,3747.457273483165,11.853399276733398
2014-01-04 06:27:17.500000+00:00,45,3774.093644142,13.459755897521973,25.313435554504395,3760.633888244478,3748.7802085874955,11.853679656982422
2014-01-04 06:27:22.500000+00:00,45,3774.563845634,12.370539665222168,24.22450065612793,3762.1933059687776,3750.339344977872,11.853960990905762
2014-01-04 06:27:27.500000+00:00,45,3775.195468903,11.281322479248047,23.13556671142578,3763.914146423752,3752.059902191574,11.854244232177734
2014-01-04 06:27:32.500000+00:00,45,3775.795485497,10.19211483001709,22.04663848876953,3765.6033706669828,3753.7488470082303,11.854523658752441
2014-01-04 06:27:37.500000+00:00,45,3776.34700489,9.102899551391602,20.9577054977417,3767.2441053386083,3755.389299392258,11.854805946350098
2014-01-04 06:27:42.500000+00:00,45,3776.913071632,8.013683319091797,19.868767738342285,3768.8993883129083,3757.044303893658,11.855084419250488
2014-01-04 06:27:47.500000+00:00,45,3777.488157272,6.924474716186523,18.779841423034668,3770.5636825558136,3758.7083158489654,11.855366706848145
2014-01-04 06:27:52.500000+00:00,45,3778.014492989,5.8352556228637695,17.690905570983887,3772.179237366136,3760.323587418016,11.855649948120117
2014-01-04 06:27:57.500000+00:00,45,3778.562505722,4.746040344238281,16.601967811584473,3773.8164653777617,3761.9605379104155,11.855927467346191
2014-01-04 06:28:02.500000+00:00,45,3779.095417023,3.656832695007324,15.513043403625488,3775.438584327993,3763.5823736193747,11.856210708618164
2014-01-04 06:28:07.500000+00:00,45,3779.633584023,2.567615509033203,14.424108505249023,3777.0659685139667,3765.209475517751,11.85649299621582
2014-01-04 06:28:12.500000+00:00,45,3780.149591446,1.4784011840820312,13.335172653198242,3778.671190261918,3766.814418792802,11.856771469116211
2014-01-04 06:28:17.500000+00:00,45,3780.6668787,0.3891916275024414,12.246244430541992,3780.2776870724974,3768.420634269458,11.85705280303955
2014-01-04 06:28:22.500000+00:00,45,3781.147751808,-0.7000246047973633,11.157310485839844,3781.8477764127974,3769.99044132216,11.857335090637207
2014-01-04 06:28:27.500000+00:00,45,3781.640173912,-1.7892427444458008,10.06837272644043,3783.429416656446,3771.5718011855597,11.85761547088623
2014-01-04 06:28:32.500000+00:00,45,3782.108581543,135.92883110046387,8.979446411132812,3646.1797504425363,3773.1291351318673,-126.94938468933105
2014-01-04 06:28:37.500000+00:00,45,3782.591243744,222.79971504211426,7.890511512756348,3559.791528701886,3774.700732231244,-214.9092035293579
2014-01-04 06:28:42.500000+00:00,45,3783.046206474,222.07562351226807,6.801575660705566,3560.970582961732,3776.2446308132944,-215.2740478515625
2014-01-04 06:28:47.500000+00:00,45,3783.489024162,221.3515386581421,5.712649345397949,3562.137485503858,3777.776374816602,-215.63888931274414
2014-01-04 06:28:52.500000+00:00,45,3783.940596581,220.6274471282959,176.16339015960693,3563.3131494527042,3607.777206421393,-44.464056968688965
2014-01-04 06:28:57.500000+00:00,45,3784.373706818,219.90335369110107,230.35509395599365,3564.4703531268988,3554.018612862006,10.451740264892578
2014-01-04 06:29:02.500000+00:00,45,3784.839797974,219.1792697906494,229.63125610351562,3565.6605281833504,3555.208541870484,10.451986312866211
2014-01-04 06:29:07.500000+00:00,45,3785.26599884,218.45517539978027,228.9074125289917,3566.81082344022,3556.3585863110084,10.452237129211426
2014-01-04 06:29:12.500000+00:00,45,3785.681121826,217.73108196258545,228.18356800079346,3567.9500398634145,3557.4975538252065,10.452486038208008
2014-01-04 06:29:17.500000+00:00,45,3786.141889572,217.00699615478516,227.4597282409668,3569.1348934172147,3558.682161331033,10.45273208618164
2014-01-04 06:29:22.500000+00:00,45,3786.544511795,216.2829074859619,226.7358865737915,3570.261604309038,3559.8086252212083,10.45297908782959
2014-01-04 06:29:27.500000+00:00,45,3786.87847805,215.55881309509277,226.01204109191895,3571.3196649549072,3560.866436958081,10.453227996826172
2014-01-04 06:29:32.500000+00:00,45,3787.308162689,214.83472633361816,225.28820133209229,3572.4734363553816,3562.0199613569075,10.453474998474121
2014-01-04 06:29:37.500000+00:00,45,3787.685426712,214.11063480377197,224.56435775756836,3573.5747919082282,3563.121068954432,10.453722953796387
2014-01-04 06:29:42.500000+00:00,45,3788.05330658,213.38654327392578,223.84051513671875,3574.6667633060742,3564.2127914432813,10.453971862792969
2014-01-04 06:29:47.500000+00:00,45,3788.385493279,212.66245651245117,223.1166753768921,3575.723036766549,3565.268817902108,10.454218864440918
2014-01-04 06:29:52.500000+00:00,45,3788.783319473,211.9383668899536,222.39283180236816,3576.8449525830465,3566.390487670632,10.45446491241455
2014-01-04 06:29:57.500000+00:00,45,3789.122505188,211.21427536010742,221.66898918151855,3577.9082298278927,3567.4535160064815,10.454713821411133
2014-01-04 06:30:02.500000+00:00,45,3789.46650219,210.49018096923828,220.94514179229736,3578.9763212207617,3568.5213603977027,10.454960823059082
2014-01-04 06:30:07.500000+00:00,45,3789.775683403,209.76609420776367,220.22130298614502,3580.0095891952365,3569.554380416855,10.455208778381348
2014-01-04 06:30:12.500000+00:00,45,3790.161121368,119.28487873077393,129.74033451080322,3670.876242637226,3660.4207868571966,10.455455780029297
2014-01-04 06:30:17.500000+00:00,45,3790.473020554,-15.351099014282227,-4.895393371582031,3805.824119568282,3795.368413925582,10.455705642700195
2014-01-04 06:30:22.500000+00:00,45,3790.786849976,-16.43634796142578,-5.980395317077637,3807.223197937426,3796.767245293078,10.455952644348145
2014-01-04 06:30:27.500000+00:00,45,3791.119332314,-17.52160358428955,-7.065402984619141,3808.6409358982896,3798.184735298619,10.45620059967041
2014-01-04 06:30:32.500000+00:00,45,3791.364762306,-18.60686206817627,-8.15041446685791,3809.9716243741764,3799.515176772858,10.45644760131836
2014-01-04 06:30:37.500000+00:00,45,3791.658531189,-19.69210910797119,-9.23541259765625,3811.350640296971,3800.893943786656,10.456696510314941
2014-01-04 06:30:42.500000+00:00,45,3791.953494072,-20.777366638183594,-10.320422172546387,3812.7308607101836,3802.2739162445464,10.456944465637207
2014-01-04 06:30:47.500000+00:00,45,3792.232453346,-21.86262321472168,-11.405431747436523,3814.0950765607217,3803.6378850934366,10.457191467285156
2014-01-04 06:30:52.500000+00:00,45,3792.493616104,-22.947871208190918,-12.490431785583496,3815.441487312191,3804.9840478895835,10.457439422607422
2014-01-04 06:30:57.500000+00:00,45,3792.795255661,-24.033129692077637,-13.575441360473633,3816.8283853530775,3806.3706970214735,10.457688331604004
2014-01-04 06:31:02.500000+00:00,45,3793.042613983,-25.118386268615723,-14.66045093536377,3818.161000251616,3807.703064918364,10.457935333251953
2014-01-04 06:31:07.500000+00:00,45,3793.235085487,-26.203636169433594,-15.745452880859375,3819.4387216564337,3808.9805383678595,10.458183288574219
2014-01-04 06:31:12.500000+00:00,45,3793.450989723,-27.28889274597168,-16.830464363098145,3820.7398824689717,3810.281454086098,10.458428382873535
2014-01-04 06:31:17.500000+00:00,45,3793.733509064,-28.374149322509766,-17.915470123291016,3822.1076583865097,3811.648979187291,10.45867919921875
2014-01-04 06:31:22.500000+00:00,45,3793.961083412,-29.459399223327637,-19.00047206878662,3823.4204826353275,3812.9615554807865,10.458927154541016
2014-01-04 06:31:27.500000+00:00,45,3794.108537674,-30.544654846191406,-20.085482597351074,3824.6531925201916,3814.1940202713513,10.459172248840332
2014-01-04 06:31:32.500000+00:00,45,3794.348930359,-31.629911422729492,-21.17049217224121,3825.9788417817294,3815.519422531241,10.459419250488281
2014-01-04 06:31:37.500000+00:00,45,3794.546272278,-32.71515941619873,-22.255492210388184,3827.2614316941986,3816.801764488388,10.459667205810547
2014-01-04 06:31:42.500000+00:00,45,3794.729374886,-33.800415992736816,-23.340499877929688,3828.529790878737,3818.06987476393,10.459916114807129
2014-01-04 06:31:47.500000+00:00,45,3794.932897568,-34.88567638397217,-24.425511360168457,3829.818573951972,3819.3584089281685,10.460165023803711
2014-01-04 06:31:52.500000+00:00,45,3795.100356102,-35.970924377441406,-25.51051139831543,3831.0712804794416,3820.6108675003156,10.460412979125977
2014-01-04 06:31:57.500000+00:00,45,3795.269393921,-37.05617713928223,-26.595519065856934,3832.325571060282,3821.864912986857,10.460658073425293
2014-01-04 06:32:02.500000+00:00,45,3795.442749977,-38.14143657684326,-27.68052864074707,3833.584186553843,3823.123278617747,10.460907936096191
2014-01-04 06:32:07.500000+00:00,45,3795.535035133,-39.226685523986816,-28.765530586242676,3834.7617206569867,3824.3005657192425,10.46115493774414
2014-01-04 06:32:12.500000+00:00,45,3795.702665329,-40.31194305419922,-29.850540161132812,3836.014608383199,3825.5532054901328,10.461402893066406
2014-01-04 06:32:17.500000+00:00,45,3795.835752487,-41.39720153808594,-30.935551643371582,3837.2329540250857,3826.7713041303714,10.461649894714355
2014-01-04 06:32:22.500000+00:00,45,3795.995645523,-42.48244857788086,-32.02054977416992,3838.4780941008808,3828.01619529717,10.461898803710938
2014-01-04 06:32:27.500000+00:00,45,3796.122484207,-43.56770610809326,-33.10555934906006,3839.6901903150933,3829.22804355606,10.462146759033203
2014-01-04 06:32:32.500000+00:00,45,3796.225831985,-44.65296459197998,-34.19057083129883,3840.8787965769798,3830.4164028162986,10.462393760681152
2014-01-04 06:32:37.500000+00:00,45,3796.345981598,-45.73821258544922,-35.27556896209717,3842.084194183449,3831.621550560097,10.46264362335205
2014-01-04 06:32:42.500000+00:00,45,3796.403900146,-46.823469161987305,-36.36058044433594,3843.2273693079874,3832.764480590336,10.462888717651367
2014-01-04 06:32:47.500000+00:00,45,3796.496980667,-47.90872573852539,-37.445590019226074,3844.4057064055255,3833.942570686226,10.463135719299316
2014-01-04 06:32:52.500000+00:00,45,3796.575588226,-48.99397563934326,-38.530588150024414,3845.5695638653433,3835.1061763760245,10.463387489318848
2014-01-04 06:32:57.500000+00:00,45,3796.610239029,-50.07923221588135,-39.615599632263184,3846.689471244881,3836.225838661263,10.463632583618164
2014-01-04 06:33:02.500000+00:00,45,3796.720301628,-51.164488792419434,-40.70060920715332,3847.8847904204194,3837.4209108351533,10.463879585266113
2014-01-04 06:33:07.500000+00:00,45,3796.760421753,-52.24973678588867,-41.78560924530029,3849.010158538889,3838.5460309983005,10.464127540588379
2014-01-04 06:33:12.500000+00:00,45,3796.832718849,-53.33499526977539,-42.87061882019043,3850.167714118775,3839.70333766919,10.464376449584961
2014-01-04 06:33:17.500000+00:00,45,3796.890160561,-54.42025184631348,-43.955628395080566,3851.3104124073134,3840.8457889560805,10.46462345123291
2014-01-04 06:33:22.500000+00:00,45,3796.890365601,-55.505499839782715,-45.04062843322754,3852.395865440783,3841.9309940342278,10.464871406555176
2014-01-04 06:33:27.500000+00:00,45,3796.89397049,-56.59075736999512,-46.12563896179199,3853.484727859995,3843.019609451792,10.465118408203125
2014-01-04 06:33:32.500000+00:00,45,3796.922529221,-57.6760139465332,-47.210646629333496,3854.598543167533,3844.1331758503334,10.465367317199707
2014-01-04 06:33:37.500000+00:00,45,3796.952395439,-58.761271476745605,-48.29565715789795,3855.7136669157458,3845.248052596898,10.465614318847656
2014-01-04 06:33:42.500000+00:00,45,3796.914179802,-59.84651851654053,-49.38065814971924,3856.7606983185406,3846.2948379517193,10.465860366821289
2014-01-04 06:33:47.500000+00:00,45,3796.913648605,-60.93177795410156,-50.46566677093506,3857.8454265591017,3847.379315375935,10.466111183166504
2014-01-04 06:33:52.500000+00:00,45,3796.908512115,-62.01703453063965,-51.550676345825195,3858.9255466456398,3848.4591884608253,10.466358184814453
2014-01-04 06:33:57.500000+00:00,45,3796.904349327,-63.10228252410889,-52.635677337646484,3860.006631851109,3849.5400266646466,10.466605186462402
2014-01-04 06:34:02.500000+00:00,45,3796.904860497,-64.1875410079956,-53.720685958862305,3861.0924015049955,3850.625546455862,10.4668550491333
2014-01-04 06:34:07.500000+00:00,45,3796.856376648,-65.27279758453369,-54.80569553375244,3862.129174232534,3851.6620721817526,10.46710205078125
2014-01-04 06:34:12.500000+00:00,45,3796.813817024,-66.35804557800293,-55.89069652557373,3863.171862602003,3852.7045135495737,10.4673490524292
2014-01-04 06:34:17.500000+00:00,45,3796.775150299,-67.44330406188965,-56.97570514678955,3864.2184543608896,3853.7508554457895,10.467598915100098
2014-01-04 06:34:22.500000+00:00,45,3796.705148697,-68.52856063842773,-58.06071472167969,3865.2337093354276,3854.7658634186796,10.467845916748047
2014-01-04 06:34:27.500000+00:00,45,3796.60532093,-69.61380863189697,-59.14571571350098,3866.219129561897,3855.751036643501,10.468092918395996
2014-01-04 06:34:32.500000+00:00,45,3796.539420128,-70.69906520843506,-60.2307243347168,3867.238485336435,3856.770144462717,10.468340873718262
2014-01-04 06:34:37.500000+00:00,45,3796.450140953,-71.78432178497314,-61.315733909606934,3868.234462737973,3857.765874862607,10.468587875366211
2014-01-04 06:34:42.500000+00:00,45,3796.306013107,-72.86956977844238,-62.40073490142822,3869.1755828854425,3858.7067480084283,10.46883487701416
2014-01-04 06:34:47.500000+00:00,45,3796.259781837,-73.9548282623291,-63.48574352264404,3870.214610099329,3859.745525359644,10.469084739685059
2014-01-04 06:34:52.500000+00:00,45,3796.128744125,-75.04008674621582,-64.57075500488281,3871.168830871216,3860.699499129883,10.469331741333008
2014-01-04 06:34:57.500000+00:00,45,3796.028748512,-76.12533473968506,-65.65575504302979,3872.1540832516853,3861.68450355503,10.469579696655273
2014-01-04 06:35:02.500000+00:00,45,3795.917711258,-77.21059131622314,-66.74076271057129,3873.128302574223,3862.6584739685713,10.469828605651855
2014-01-04 06:35:07.500000+00:00,45,3795.772634506,-78.29584884643555,-67.82577419281006,3874.0684833524356,3863.59840869881,10.470074653625488
2014-01-04 06:35:12.500000+00:00,45,3795.61797905,-79.38109588623047,-68.91077423095703,3874.9990749362305,3864.528753280957,10.470321655273438
2014-01-04 06:35:17.500000+00:00,45,3795.477129936,-80.46635437011719,-69.99578380584717,3875.943484306117,3865.472913741847,10.47057056427002
2014-01-04 06:35:22.500000+00:00,45,3795.307564735,-81.5516128540039,-71.08079242706299,3876.859177589004,3866.388357162063,10.470820426940918
2014-01-04 06:35:27.500000+00:00,45,3795.367753029,-82.63686084747314,-72.16579341888428,3878.0046138764733,3867.5335464478844,10.471067428588867
2014-01-04 06:35:32.500000+00:00,45,3795.516610146,-83.72211742401123,-73.2508020401001,3879.238727570011,3868.7674121861,10.471315383911133
2014-01-04 06:35:37.500000+00:00,45,3795.733951569,-84.80737400054932,-74.33581352233887,3880.5413255695494,3870.069765091339,10.47156047821045
2014-01-04 06:35:42.500000+00:00,45,3795.946212769,-85.89262390136719,-75.42081356048584,3881.838836670367,3871.3670263294857,10.471810340881348
2014-01-04 06:35:47.500000+00:00,45,3796.130726814,-86.97787857055664,-76.50582122802734,3883.1086053845565,3872.6365480420272,10.472057342529297
2014-01-04 06:35:52.500000+00:00,45,3796.302495956,-88.06313705444336,-77.59083271026611,3884.365633010443,3873.893328666266,10.472304344177246
2014-01-04 06:35:57.500000+00:00,45,3796.418510437,-89.14838695526123,-78.67583274841309,3885.566897392261,3875.094343185413,10.472554206848145
2014-01-04 06:36:02.500000+00:00,45,3796.632446289,-90.23364162445068,-79.76084232330322,3886.866087913451,3876.3932886123034,10.472799301147461
2014-01-04 06:36:07.500000+00:00,45,3796.769337654,-91.31890201568604,-80.84585380554199,3888.088239669686,3877.615191459542,10.473048210144043
2014-01-04 06:36:12.500000+00:00,45,3796.88052845,-92.40414810180664,-81.9308500289917,3889.2846765518066,3878.8113784789916,10.473298072814941
2014-01-04 06:36:17.500000+00:00,45,3797.098077774,-93.48940467834473,-83.01586151123047,3890.587482452345,3880.1139392852306,10.473543167114258
2014-01-04 06:36:22.500000+00:00,45,3797.15653801,-94.57466316223145,-84.1008710861206,3891.7312011722315,3881.2574090961207,10.47379207611084
2014-01-04 06:36:27.500000+00:00,45,3797.311532974,-95.65991115570068,-85.18587112426758,3892.9714441297006,3882.4974040982675,10.474040031433105
2014-01-04 06:36:32.500000+00:00,45,3797.461572647,-96.74516773223877,-86.27088069915771,3894.206740379239,3883.732453346158,10.474287033081055
2014-01-04 06:36:37.500000+00:00,45,3797.563842773,-97.83042621612549,-87.35589027404785,3895.3942689891255,3884.919733047048,10.474535942077637
2014-01-04 06:36:42.500000+00:00,45,3797.650622368,-98.91567611694336,-88.44089221954346,3896.566298484943,3886.0915145875433,10.474783897399902
2014-01-04 06:36:47.500000+00:00,45,3797.735640526,-100.00093269348145,-89.5259017944336,3897.7365732194817,3887.261542320434,10.475030899047852
2014-01-04 06:36:52.500000+00:00,45,3797.803967476,37.93348026275635,-90.6109094619751,3759.8704872132435,3888.414876937975,-128.54438972473145
2014-01-04 06:36:57.500000+00:00,45,3797.858029366,122.70351123809814,-91.69591331481934,3675.154518127902,3889.5539426808195,-214.39942455291748
2014-01-04 06:37:02.500000+00:00,45,3797.883419037,121.98102951049805,-92.78092098236084,3675.902389526502,3890.6643400193607,-214.7619504928589
2014-01-04 06:37:07.500000+00:00,45,3797.925470352,121.25854778289795,-93.8659315109253,3676.666922569102,3891.7914018629253,-215.12447929382324
2014-01-04 06:37:12.500000+00:00,45,3797.933635712,120.53607082366943,74.4967794418335,3677.3975648883306,3723.4368562701666,-46.03929138183594
2014-01-04 06:37:17.500000+00:00,45,3798.02576828,119.81358814239502,128.88828945159912,3678.212180137605,3669.137478828401,9.074701309204102
2014-01-04 06:37:22.500000+00:00,45,3798.029195786,119.0911054611206,128.16602230072021,3678.9380903248793,3669.8631734852797,9.07491683959961
2014-01-04 06:37:27.500000+00:00,45,3798.047774315,118.36862564086914,127.44375514984131,3679.679148674131,3670.6040191651587,9.075129508972168
2014-01-04 06:37:32.500000+00:00,45,3798.125460625,117.64614868164062,126.72149181365967,3680.4793119433593,3671.4039688113403,9.075343132019043
2014-01-04 06:37:37.500000+00:00,45,3798.124352455,116.92366600036621,125.99922466278076,3681.200686454634,3672.1251277922192,9.07555866241455
2014-01-04 06:37:42.500000+00:00,45,3798.169387817,116.20118427276611,125.27695560455322,3681.968203544234,3672.8924322124467,9.07577133178711
2014-01-04 06:37:47.500000+00:00,45,3798.100745201,115.47870445251465,124.55469417572021,3682.6220407484852,3673.5460510252797,9.075989723205566
2014-01-04 06:37:52.500000+00:00,45,3798.096479416,114.75622177124023,123.83242607116699,3683.3402576447597,3674.264053344833,9.076204299926758
2014-01-04 06:37:57.500000+00:00,45,3798.063093185,114.03374195098877,123.11015892028809,3684.0293512340113,3674.952934264712,9.076416969299316
2014-01-04 06:38:02.500000+00:00,45,3798.014275551,113.31126308441162,122.38789558410645,3684.7030124665885,3675.6263799668936,9.076632499694824
2014-01-04 06:38:07.500000+00:00,45,3797.966328621,112.58878135681152,121.6656265258789,3685.3775472641883,3676.300702095121,9.076845169067383
2014-01-04 06:38:12.500000+00:00,45,3797.927217484,111.86629867553711,120.943359375,3686.0609188084627,3676.983858109,9.07706069946289
2014-01-04 06:38:17.500000+00:00,45,3797.844926834,111.14382266998291,120.22109794616699,3686.701104164017,3677.623828887833,9.077275276184082
2014-01-04 06:38:22.500000+00:00,45,3797.782595634,110.42133808135986,119.49882984161377,3687.36125755264,3678.283765792386,9.077491760253906
2014-01-04 06:38:27.500000+00:00,45,3797.738464355,109.69885635375977,118.77656269073486,3688.03960800124,3678.961901664265,9.077706336975098
2014-01-04 06:38:32.500000+00:00,45,3797.669142723,108.97638130187988,118.05430126190186,3688.69276142112,3679.614841461098,9.077919960021973
2014-01-04 06:38:37.500000+00:00,45,3797.643311501,108.25389766693115,117.33203220367432,3689.389413834069,3680.3112792973257,9.078134536743164
2014-01-04 06:38:42.500000+00:00,45,3797.47271347,-72.39183616638184,-63.31348705291748,3869.864549636382,3860.7862005229176,9.078349113464355
2014-01-04 06:38:47.500000+00:00,45,3797.410406113,-118.16923427581787,-109.09067153930664,3915.579640388818,3906.501077652307,9.07856273651123
2014-01-04 06:38:52.500000+00:00,45,3797.261656761,-119.25464534759521,-110.17586612701416,3916.516302108595,3907.437522888014,9.078779220581055
2014-01-04 06:38:57.500000+00:00,45,3797.111557961,-120.34005451202393,-111.26106071472168,3917.451612473024,3908.3726186757217,9.078993797302246
2014-01-04 06:39:02.500000+00:00,45,3797.020454407,-121.42545413970947,-112.34624767303467,3918.4459085467097,3909.366702080035,9.079206466674805
2014-01-04 06:39:07.500000+00:00,45,3796.841251373,-122.51086616516113,-113.43144416809082,3919.352117538161,3910.272695541091,9.079421997070312
2014-01-04 06:39:12.500000+00:00,45,3796.674074173,-123.59627437591553,-114.51663780212402,3920.2703485489155,3911.190711975124,9.079636573791504
2014-01-04 06:39:17.500000+00:00,45,3796.523146629,-124.68167686462402,-115.60182476043701,3921.204823493624,3912.124971389437,9.079852104187012
2014-01-04 06:39:22.500000+00:00,45,3796.391245842,-125.76708602905273,-116.68702125549316,3922.1583318710527,3913.078267097493,9.08006477355957
2014-01-04 06:39:27.500000+00:00,45,3796.244647026,-126.85249614715576,-117.77221393585205,3923.097143173156,3914.016860961852,9.080282211303711
2014-01-04 06:39:32.500000+00:00,45,3796.050038338,-127.93789863586426,-118.85740089416504,3923.987936973864,3914.907439232165,9.080497741699219
2014-01-04 06:39:37.500000+00:00,45,3795.905989647,-129.02330780029297,-119.94259738922119,3924.929297447293,3915.848587036221,9.080710411071777
2014-01-04 06:39:42.500000+00:00,45,3795.70643425,-130.10871696472168,-121.0277910232544,3925.8151512147215,3916.734225273254,9.080925941467285
2014-01-04 06:39:47.500000+00:00,45,3795.472178459,-131.19411849975586,-122.11297988891602,3926.666296958756,3917.585158347916,9.081138610839844
2014-01-04 06:39:52.500000+00:00,45,3795.204460144,-132.2795286178589,-123.19817447662354,3927.483988761859,3918.4026346206238,9.081354141235352
2014-01-04 06:39:57.500000+00:00,45,3795.001132011,-133.3649387359619,-124.28336906433105,3928.366070746962,3919.2845010753313,9.08156967163086
